date,symbol,direction,traded,entry_index,exit_index,entry_signal_close_minute,entry_minute,exit_signal_close_minute,exit_minute,exit_time_exact,entry_price,exit_price,pnl_points,gross_return,exit_reason,eod_flatten,unclosed,signal_minutes,execution_minutes,rule_id
2026-05-14,US.AAPL,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.AAPL,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.AMD,LONG,True,35,36,605,605,606,606,True,447.89,447.0,-0.8899999999999864,-0.0019870950456585016,soft_failure_loss,False,False,1,1,c8dcf21ff39d
2026-05-14,US.AMD,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.IWM,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.IWM,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.META,LONG,True,32,375,602,602,-1,945,True,618.396859157,617.187979568,-1.2088795890000483,-0.001954860493062652,scheduled_flatten,True,False,1,1,c8dcf21ff39d
2026-05-14,US.META,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.MSFT,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.MSFT,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.MU,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.MU,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.NVDA,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.NVDA,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.QQQ,LONG,True,24,25,594,594,595,595,True,717.790518414,717.06152002,-0.7289983939999729,-0.001015614410191343,soft_failure_loss,False,False,1,1,c8dcf21ff39d
2026-05-14,US.QQQ,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.SPY,LONG,True,18,19,588,588,589,589,True,743.694533874,743.355407332,-0.3391265419999172,-0.00045600246681034976,soft_failure_loss,False,False,1,1,c8dcf21ff39d
2026-05-14,US.SPY,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.TSLA,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-14,US.TSLA,SHORT,True,30,31,600,600,601,601,True,442.57,445.15,-2.579999999999984,-0.0058295862801364395,soft_failure_loss,False,False,1,1,c8dcf21ff39d
2026-05-15,US.AAPL,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.AAPL,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.AMD,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.AMD,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.IWM,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.IWM,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.META,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.META,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.MSFT,LONG,True,135,142,705,705,712,712,True,419.270916668,419.071723891,-0.19919277700000748,-0.0004750932370482984,soft_failure_loss,False,False,1,1,c8dcf21ff39d
2026-05-15,US.MSFT,SHORT,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
2026-05-15,US.MU,LONG,False,-1,-1,-1,-1,-1,-1,True,,,0.0,0.0,no_entry,False,False,1,1,c8dcf21ff39d
